x,y
0.0,3.074507122951685
0.06711409395973154,3.1134885427437853
0.1342281879194631,3.36560965655403
0.20134228187919462,3.631139042219593
0.2684563758389262,3.501789745469352
0.33557046979865773,3.6360203960549384
0.40268456375838924,4.042251049842887
0.4697986577181208,4.054712524809178
0.5369127516778524,4.003404345465462
0.6040268456375839,4.289437697813063
0.6711409395973155,4.272769225272762
0.738255033557047,4.406650604078555
0.8053691275167785,4.6470325957684615
0.87248322147651,4.45797440625435
0.9395973154362416,4.620456955995528
1.0067114093959733,4.929079689405801
1.0738255033557047,4.995726338661246
1.1409395973154361,5.329016294520163
1.2080536912751678,5.279903771222154
1.2751677852348993,5.338490015269504
1.342281879194631,5.904411073727495
1.4093959731543624,5.784925501235745
1.476510067114094,5.963149364931376
1.5436241610738255,5.873536094215633
1.610738255033557,6.139819101388336
1.6778523489932886,6.372343086443057
1.74496644295302,6.317283849292695
1.8120805369127517,6.680515776577354
1.8791946308724832,6.668293458257145
1.9463087248322148,6.848863387195438
2.0134228187919465,6.936589645749484
2.0805369127516777,7.438915553179696
2.1476510067114094,7.293277429712129
2.214765100671141,7.270873561998897
2.2818791946308723,7.687140126077223
2.348993288590604,7.514860029685555
2.4161073825503356,7.863544304351384
2.4832214765100673,7.672492434438168
2.5503355704697985,7.901443233604832
2.61744966442953,8.26442851423943
2.684563758389262,8.479897503777835
2.751677852348993,8.529060946876482
2.8187919463087248,8.620236650259214
2.8859060402684564,8.72664652619852
2.953020134228188,8.684261969901263
3.0201342281879193,8.932291825116632
3.087248322147651,9.105400828651335
3.1543624161073827,9.467293166147602
3.221476510067114,9.494495763569496
3.2885906040268456,9.312725184749281
3.3557046979865772,9.760021991382374
3.422818791946309,9.78787524183017
3.48993288590604,9.878327471766186
3.557046979865772,10.205845403057674
3.6241610738255035,10.4029720760254
3.691275167785235,10.522242353437901
3.7583892617449663,10.390895895006537
3.825503355704698,10.604624855031714
3.8926174496644297,10.834924414039394
3.959731543624161,11.065794856316675
4.026845637583893,10.981815139490992
4.093959731543624,11.160070616587674
4.1610738255033555,11.156197404905807
4.228187919463087,11.276944845314073
4.295302013422819,11.712482900204767
4.3624161073825505,11.928268219050725
4.429530201342282,11.848258884447514
4.496644295302014,12.14381852528783
4.563758389261745,12.181762182280634
4.630872483221476,12.164977003252185
4.697986577181208,12.450182495188677
4.76510067114094,12.760906827251775
4.832214765100671,12.659055624334849
4.899328859060403,13.033354266492907
4.966442953020135,12.539924140426807
5.033557046979865,13.190399469616015
5.100671140939597,13.21439934211492
5.167785234899329,13.290719367228778
5.23489932885906,13.483562774198447
5.302013422818792,13.30589150844745
5.369127516778524,13.70530425038142
5.436241610738255,13.926050107203272
5.503355704697986,14.2283955161072
5.570469798657718,14.06319906457439
5.6375838926174495,14.153893744800921
5.704697986577181,14.334132416616681
5.771812080536913,14.680934478729137
5.8389261744966445,14.727165015442242
5.906040268456376,14.732616506347696
5.973154362416107,15.023298839799217
6.040268456375839,15.095098545153883
6.10738255033557,15.360061849251075
6.174496644295302,15.243685324509
6.241610738255034,15.434072154520402
6.308724832214765,15.558633441459707
6.375838926174497,15.532150610129175
6.442953020134228,15.930324081828141
6.510067114093959,16.059292519014903
6.577181208053691,16.15512943460375
6.644295302013423,16.253402534020573
6.7114093959731544,16.210513180638745
6.778523489932886,16.49395018145097
6.845637583892618,16.63986799030622
6.9127516778523495,16.705161765321453
6.97986577181208,16.935538686874256
7.046979865771812,17.154567360065805
7.114093959731544,17.511115804644668
7.181208053691275,17.388602779307327
7.248322147651007,17.53527685391043
7.315436241610739,17.61970559585655
7.38255033557047,17.477284988846087
7.449664429530201,17.89535177774302
7.516778523489933,18.04259157847102
7.583892617449664,18.53727155177212
7.651006711409396,18.273159278101623
7.718120805369128,18.4814737120883
7.785234899328859,18.565263033201933
7.852348993288591,18.52939628093425
7.919463087248322,19.010349596673894
7.9865771812080535,19.08594431731912
8.053691275167786,19.22603734239203
8.120805369127517,19.105202620035822
8.187919463087248,19.58625807281491
8.25503355704698,19.299789454675118
8.322147651006711,19.732323866083462
8.389261744966444,20.107091833804382
8.456375838926174,19.764171229082745
8.523489932885907,19.962035206331397
8.590604026845638,20.19615575845442
8.657718120805368,20.239914893493307
8.724832214765101,20.21706491487028
8.791946308724832,20.594177063670568
8.859060402684564,20.558775248310212
8.926174496644295,20.923387857883867
8.993288590604028,20.848663546072984
9.060402684563758,21.353295529880146
9.12751677852349,21.137545563196543
9.194630872483222,21.34095251753559
9.261744966442953,21.645517515491356
9.328859060402685,21.473088473340276
9.395973154362416,21.826065298915452
9.463087248322148,22.12224590978666
9.53020134228188,21.819280199379573
9.59731543624161,22.222325951263066
9.664429530201343,22.367841479539948
9.731543624161073,22.58036067908874
9.798657718120806,22.411772829609898
9.865771812080537,22.533475132198433
9.93288590604027,22.944063046923073
10.0,23.044547700984978
