x,y
0.0,1.038609988801704
0.06711409395973154,1.0315130199822298
0.1342281879194631,1.2787950038898341
0.20134228187919462,1.423118364881651
0.2684563758389262,1.7998519415080592
0.33557046979865773,1.7769746771494352
0.40268456375838924,2.0814396970690656
0.4697986577181208,2.4760265314310996
0.5369127516778524,2.531711110872279
0.6040268456375839,2.4441848855638146
0.6711409395973155,2.625886665044991
0.738255033557047,2.913935532826205
0.8053691275167785,2.763123412739901
0.87248322147651,3.051895229439803
0.9395973154362416,3.4229299158091653
1.0067114093959733,3.49813151406811
1.0738255033557047,3.974834201499313
1.1409395973154361,3.759582595040932
1.2080536912751678,3.863108380255661
1.2751677852348993,4.0544768247882175
1.342281879194631,4.357810778566146
1.4093959731543624,4.499365479961038
1.476510067114094,5.025829115110026
1.5436241610738255,4.799193044905736
1.610738255033557,5.035012322088578
1.6778523489932886,5.32725814476249
1.74496644295302,5.34621902318111
1.8120805369127517,5.613542389919652
1.8791946308724832,5.757222572573735
1.9463087248322148,5.991352565477631
2.0134228187919465,5.822375321420379
2.0805369127516777,6.32251969392443
2.1476510067114094,6.348384970082372
2.214765100671141,6.564989539477952
2.2818791946308723,6.64669926625017
2.348993288590604,7.121340530945309
2.4161073825503356,6.7332080867119615
2.4832214765100673,7.417951239221094
2.5503355704697985,7.273987857994167
2.61744966442953,7.7729719312632195
2.684563758389262,7.894591790461175
2.751677852348993,8.031442908389888
2.8187919463087248,8.171199363124266
2.8859060402684564,8.55470900690267
2.953020134228188,8.293306985050457
3.0201342281879193,8.463145139840536
3.087248322147651,8.619736683441548
3.1543624161073827,9.024678368271987
3.221476510067114,8.858817073530156
3.2885906040268456,9.373151540148728
3.3557046979865772,9.345995717551443
3.422818791946309,9.396890020062477
3.48993288590604,9.563192080131646
3.557046979865772,9.773101385211518
3.6241610738255035,9.8374962972847
3.691275167785235,10.305307234314121
3.7583892617449663,10.523741784028877
3.825503355704698,10.70755940485276
3.8926174496644297,10.637571016792025
3.959731543624161,10.945518510991732
4.026845637583893,11.067894946700065
4.093959731543624,11.338629115005439
4.1610738255033555,11.469413887619986
4.228187919463087,11.584011728531376
4.295302013422819,11.459503598656031
4.3624161073825505,11.881053261868551
4.429530201342282,12.090456975376323
4.496644295302014,12.137394841653384
4.563758389261745,12.369019638263513
4.630872483221476,12.382297435552074
4.697986577181208,12.696800625887631
4.76510067114094,12.988631989176419
4.832214765100671,13.393895848432274
4.899328859060403,13.096415759430966
4.966442953020135,13.412511272009889
5.033557046979865,13.439672259943883
5.100671140939597,13.737792924004003
5.167785234899329,13.885903275078341
5.23489932885906,14.21218214646255
5.302013422818792,14.401151493805541
5.369127516778524,14.447241515601023
5.436241610738255,14.57343022382999
5.503355704697986,14.936359526637464
5.570469798657718,14.953143244273772
5.6375838926174495,15.321425974188646
5.704697986577181,15.016640163498735
5.771812080536913,15.696825836491646
5.8389261744966445,15.504656281108534
5.906040268456376,15.602140777212128
5.973154362416107,15.926172906839561
6.040268456375839,15.926115777977358
6.10738255033557,16.35379730008956
6.174496644295302,16.366845032407195
6.241610738255034,16.647130111362465
6.308724832214765,16.62521127391117
6.375838926174497,16.90623187667085
6.442953020134228,17.121922315517597
6.510067114093959,17.246910132902826
6.577181208053691,17.681693343890167
6.644295302013423,17.698609879124774
6.7114093959731544,17.809074798735143
6.778523489932886,17.667830619772428
6.845637583892618,18.170822378157116
6.9127516778523495,18.467300241906624
6.97986577181208,18.346168658999947
7.046979865771812,18.587696460597765
7.114093959731544,18.33137391839047
7.181208053691275,18.76617620071643
7.248322147651007,18.80819944840052
7.315436241610739,19.304208850970742
7.38255033557047,19.433840814815476
7.449664429530201,19.608288598358893
7.516778523489933,19.726403187878454
7.583892617449664,20.112601991063947
7.651006711409396,19.942596294573843
7.718120805369128,20.2841833326779
7.785234899328859,20.55254562573488
7.852348993288591,20.603963598901785
7.919463087248322,20.785038457954652
7.9865771812080535,20.84268100868279
8.053691275167786,21.083982768755114
8.120805369127517,21.409766043945222
8.187919463087248,21.16687933001632
8.25503355704698,21.61387953526278
8.322147651006711,21.717736858305948
8.389261744966444,21.96260838775894
8.456375838926174,22.406916781819348
8.523489932885907,22.24173043832666
8.590604026845638,22.69991625390547
8.657718120805368,22.80934161021933
8.724832214765101,22.816564984605872
8.791946308724832,22.992931643449573
8.859060402684564,23.17483624804015
8.926174496644295,23.191660472032652
8.993288590604028,23.577247291545373
9.060402684563758,23.559102034344637
9.12751677852349,23.824153296636283
9.194630872483222,23.657182789484086
9.261744966442953,24.024870012708124
9.328859060402685,24.402412555462625
9.395973154362416,24.321413391624343
9.463087248322148,24.707812884713572
9.53020134228188,24.749418787422595
9.59731543624161,25.141811116273242
9.664429530201343,25.34976542083418
9.731543624161073,25.35550279820987
9.798657718120806,25.49441418283343
9.865771812080537,25.670494947350406
9.93288590604027,25.828998049654082
10.0,26.17874848744946
